class_name,image_path,target
n09256479,n09256479/sketch_17.JPEG,487
n02109525,n02109525/sketch_8.JPEG,147
n02101388,n02101388/sketch_16.JPEG,126
n02105412,n02105412/sketch_5.JPEG,134
n02437312,n02437312/sketch_16.JPEG,204
n02939185,n02939185/sketch_21.JPEG,256
n03788365,n03788365/sketch_37.JPEG,323
n03673027,n03673027/sketch_22.JPEG,306
n02105855,n02105855/sketch_29.JPEG,136
n03481172,n03481172/sketch_42.JPEG,293
n01601694,n01601694/sketch_40.JPEG,15
n03291819,n03291819/sketch_48.JPEG,277
n01749939,n01749939/sketch_7.JPEG,39
n04325704,n04325704/sketch_16.JPEG,396
n02415577,n02415577/sketch_23.JPEG,201
n03376595,n03376595/sketch_6.JPEG,282
n04131690,n04131690/sketch_46.JPEG,369
n02793495,n02793495/sketch_46.JPEG,236
n02018795,n02018795/sketch_13.JPEG,76
n02494079,n02494079/sketch_25.JPEG,218
n04131690,n04131690/sketch_16.JPEG,369
n04553703,n04553703/sketch_42.JPEG,446
n04317175,n04317175/sketch_4.JPEG,395
n04380533,n04380533/sketch_49.JPEG,412
n01833805,n01833805/sketch_4.JPEG,53
n01749939,n01749939/sketch_31.JPEG,39
n02895154,n02895154/sketch_25.JPEG,252
n03763968,n03763968/sketch_37.JPEG,317
n02389026,n02389026/sketch_43.JPEG,192
n02018795,n02018795/sketch_49.JPEG,76
n03942813,n03942813/sketch_22.JPEG,341
n02094114,n02094114/sketch_31.JPEG,107
n03942813,n03942813/sketch_6.JPEG,341
n02129604,n02129604/sketch_42.JPEG,172
n01601694,n01601694/sketch_0.JPEG,15
n04428191,n04428191/sketch_25.JPEG,417
n03916031,n03916031/sketch_24.JPEG,337
n04326547,n04326547/sketch_45.JPEG,397
n02892201,n02892201/sketch_23.JPEG,250
n04005630,n04005630/sketch_28.JPEG,352
n02396427,n02396427/sketch_46.JPEG,194
n07717410,n07717410/sketch_32.JPEG,471
n04252225,n04252225/sketch_28.JPEG,386
n04554684,n04554684/sketch_23.JPEG,447
n02443484,n02443484/sketch_1.JPEG,209
n01818515,n01818515/sketch_18.JPEG,51
n02672831,n02672831/sketch_3.JPEG,222
n03773504,n03773504/sketch_20.JPEG,319
n02107574,n02107574/sketch_2.JPEG,141
n02113799,n02113799/sketch_21.JPEG,159
n02100735,n02100735/sketch_26.JPEG,123
n09256479,n09256479/sketch_10.JPEG,487
n02104029,n02104029/sketch_5.JPEG,131
n02408429,n02408429/sketch_25.JPEG,198
n04370456,n04370456/sketch_48.JPEG,407
n07579787,n07579787/sketch_21.JPEG,462
n04447861,n04447861/sketch_17.JPEG,422
n01729322,n01729322/sketch_46.JPEG,32
n02494079,n02494079/sketch_27.JPEG,218
n03759954,n03759954/sketch_11.JPEG,315
n02112350,n02112350/sketch_36.JPEG,155
n04081281,n04081281/sketch_17.JPEG,363
n04162706,n04162706/sketch_26.JPEG,374
n03770439,n03770439/sketch_32.JPEG,318
n02100236,n02100236/sketch_11.JPEG,121
n01751748,n01751748/sketch_37.JPEG,40
n02951585,n02951585/sketch_40.JPEG,257
n02133161,n02133161/sketch_38.JPEG,175
n02236044,n02236044/sketch_27.JPEG,179
n01592084,n01592084/sketch_9.JPEG,14
n04604644,n04604644/sketch_50.JPEG,457
n02011460,n02011460/sketch_18.JPEG,75
n02097047,n02097047/sketch_41.JPEG,113
n12768682,n12768682/sketch_0.JPEG,496
n03291819,n03291819/sketch_16.JPEG,277
n03871628,n03871628/sketch_23.JPEG,331
n07248320,n07248320/sketch_47.JPEG,461
n07716358,n07716358/sketch_36.JPEG,469
n03933933,n03933933/sketch_49.JPEG,339
n04479046,n04479046/sketch_41.JPEG,426
n03673027,n03673027/sketch_4.JPEG,306
n03089624,n03089624/sketch_42.JPEG,266
n03980874,n03980874/sketch_44.JPEG,347
n03127925,n03127925/sketch_39.JPEG,269
n01950731,n01950731/sketch_49.JPEG,66
n02100236,n02100236/sketch_2.JPEG,121
n02056570,n02056570/sketch_45.JPEG,80
n13052670,n13052670/sketch_24.JPEG,498
n02268443,n02268443/sketch_9.JPEG,180
n04209239,n04209239/sketch_48.JPEG,380
n04136333,n04136333/sketch_11.JPEG,370
n02443114,n02443114/sketch_30.JPEG,208
n01614925,n01614925/sketch_43.JPEG,17
n01494475,n01494475/sketch_33.JPEG,2
n04505470,n04505470/sketch_29.JPEG,434
n02641379,n02641379/sketch_49.JPEG,220
n02769748,n02769748/sketch_36.JPEG,233
n01592084,n01592084/sketch_30.JPEG,14
n02094258,n02094258/sketch_11.JPEG,108
n04229816,n04229816/sketch_45.JPEG,381
n02089867,n02089867/sketch_0.JPEG,95
n02092002,n02092002/sketch_18.JPEG,103
n02089867,n02089867/sketch_15.JPEG,95
n07920052,n07920052/sketch_0.JPEG,484
n03347037,n03347037/sketch_2.JPEG,280
n02097047,n02097047/sketch_10.JPEG,113
n02099267,n02099267/sketch_35.JPEG,119
n04275548,n04275548/sketch_14.JPEG,392
n02802426,n02802426/sketch_48.JPEG,239
n03584829,n03584829/sketch_36.JPEG,299
n02106166,n02106166/sketch_13.JPEG,138
n02793495,n02793495/sketch_8.JPEG,236
n01739381,n01739381/sketch_0.JPEG,34
n03544143,n03544143/sketch_40.JPEG,298
n02096585,n02096585/sketch_17.JPEG,112
n02769748,n02769748/sketch_31.JPEG,233
n02105162,n02105162/sketch_27.JPEG,133
n02643566,n02643566/sketch_3.JPEG,221
n04493381,n04493381/sketch_37.JPEG,432
n02708093,n02708093/sketch_28.JPEG,229
n03891251,n03891251/sketch_35.JPEG,334
n04208210,n04208210/sketch_18.JPEG,378
n02109047,n02109047/sketch_11.JPEG,146
n04033901,n04033901/sketch_18.JPEG,355
n02088632,n02088632/sketch_28.JPEG,94
n04550184,n04550184/sketch_4.JPEG,445
n04554684,n04554684/sketch_46.JPEG,447
n04596742,n04596742/sketch_46.JPEG,455
n03976657,n03976657/sketch_34.JPEG,346
n02091134,n02091134/sketch_34.JPEG,100
n07754684,n07754684/sketch_18.JPEG,479
n02437312,n02437312/sketch_37.JPEG,204
n01978287,n01978287/sketch_44.JPEG,68
n02727426,n02727426/sketch_47.JPEG,230
n02115913,n02115913/sketch_4.JPEG,163
n01688243,n01688243/sketch_20.JPEG,25
n04263257,n04263257/sketch_17.JPEG,390
n03476684,n03476684/sketch_39.JPEG,292
n04476259,n04476259/sketch_47.JPEG,425
n03788365,n03788365/sketch_3.JPEG,323
n07753592,n07753592/sketch_22.JPEG,478
n02109525,n02109525/sketch_15.JPEG,147
n04263257,n04263257/sketch_50.JPEG,390
n02077923,n02077923/sketch_31.JPEG,82
n02009912,n02009912/sketch_39.JPEG,74
n03794056,n03794056/sketch_14.JPEG,326
n01728572,n01728572/sketch_43.JPEG,31
n02410509,n02410509/sketch_27.JPEG,199
n04579432,n04579432/sketch_1.JPEG,450
n02992529,n02992529/sketch_24.JPEG,261
n04550184,n04550184/sketch_22.JPEG,445
n01532829,n01532829/sketch_41.JPEG,8
n13054560,n13054560/sketch_49.JPEG,499
n02018795,n02018795/sketch_14.JPEG,76
n01534433,n01534433/sketch_2.JPEG,9
n02971356,n02971356/sketch_38.JPEG,258
n07860988,n07860988/sketch_11.JPEG,481
n02951585,n02951585/sketch_5.JPEG,257
n03207941,n03207941/sketch_34.JPEG,273
n07615774,n07615774/sketch_41.JPEG,466
n03857828,n03857828/sketch_42.JPEG,330
n04296562,n04296562/sketch_34.JPEG,393
n04507155,n04507155/sketch_45.JPEG,435
n02102480,n02102480/sketch_22.JPEG,130
n01910747,n01910747/sketch_8.JPEG,62
n02105056,n02105056/sketch_34.JPEG,132
n04532106,n04532106/sketch_34.JPEG,441
n04266014,n04266014/sketch_25.JPEG,391
n02097209,n02097209/sketch_26.JPEG,115
n04125021,n04125021/sketch_43.JPEG,367
n02129604,n02129604/sketch_2.JPEG,172
n04296562,n04296562/sketch_9.JPEG,393
n01644900,n01644900/sketch_31.JPEG,23
n01530575,n01530575/sketch_39.JPEG,6
n04599235,n04599235/sketch_50.JPEG,456
n04435653,n04435653/sketch_39.JPEG,419
n04141076,n04141076/sketch_23.JPEG,371
n04560804,n04560804/sketch_19.JPEG,449
n04229816,n04229816/sketch_31.JPEG,381
n01698640,n01698640/sketch_27.JPEG,29
n03598930,n03598930/sketch_22.JPEG,301
n02097130,n02097130/sketch_17.JPEG,114
n04204347,n04204347/sketch_23.JPEG,377
n02410509,n02410509/sketch_30.JPEG,199
n02092339,n02092339/sketch_32.JPEG,104
n02727426,n02727426/sketch_25.JPEG,230
n02114712,n02114712/sketch_9.JPEG,162
n03271574,n03271574/sketch_17.JPEG,276
n01601694,n01601694/sketch_17.JPEG,15
n03724870,n03724870/sketch_43.JPEG,313
n02096177,n02096177/sketch_32.JPEG,110
n04509417,n04509417/sketch_7.JPEG,436
n01828970,n01828970/sketch_23.JPEG,52
n02085782,n02085782/sketch_46.JPEG,84
n01872401,n01872401/sketch_4.JPEG,59
n02100583,n02100583/sketch_40.JPEG,122
n02087394,n02087394/sketch_27.JPEG,89
n01950731,n01950731/sketch_32.JPEG,66
n01531178,n01531178/sketch_20.JPEG,7
n03496892,n03496892/sketch_14.JPEG,294
n04209133,n04209133/sketch_44.JPEG,379
n02727426,n02727426/sketch_1.JPEG,230
n02092339,n02092339/sketch_4.JPEG,104
n02100735,n02100735/sketch_2.JPEG,123
n04120489,n04120489/sketch_11.JPEG,366
n03891251,n03891251/sketch_31.JPEG,334
n12998815,n12998815/sketch_38.JPEG,497
n01855032,n01855032/sketch_26.JPEG,56
n02236044,n02236044/sketch_14.JPEG,179
n04235860,n04235860/sketch_17.JPEG,382
n01843065,n01843065/sketch_38.JPEG,54
n04428191,n04428191/sketch_41.JPEG,417
n03832673,n03832673/sketch_18.JPEG,329
n02002556,n02002556/sketch_44.JPEG,71
n03355925,n03355925/sketch_24.JPEG,281
n02917067,n02917067/sketch_6.JPEG,254
n10565667,n10565667/sketch_49.JPEG,492
n02906734,n02906734/sketch_40.JPEG,253
n02749479,n02749479/sketch_25.JPEG,232
n03445777,n03445777/sketch_22.JPEG,288
n01860187,n01860187/sketch_7.JPEG,58
n03131574,n03131574/sketch_9.JPEG,270
n02445715,n02445715/sketch_27.JPEG,210
n01537544,n01537544/sketch_40.JPEG,10
n07753592,n07753592/sketch_32.JPEG,478
n03637318,n03637318/sketch_40.JPEG,303
n02132136,n02132136/sketch_36.JPEG,174
n02088094,n02088094/sketch_20.JPEG,90
n03379051,n03379051/sketch_39.JPEG,283
n03271574,n03271574/sketch_10.JPEG,276
n04209239,n04209239/sketch_30.JPEG,380
n04201297,n04201297/sketch_20.JPEG,376
n04505470,n04505470/sketch_49.JPEG,434
n01855672,n01855672/sketch_32.JPEG,57
n01739381,n01739381/sketch_24.JPEG,34
n01632777,n01632777/sketch_10.JPEG,20
n01753488,n01753488/sketch_15.JPEG,41
n03249569,n03249569/sketch_42.JPEG,275
n01882714,n01882714/sketch_17.JPEG,61
n04325704,n04325704/sketch_26.JPEG,396
n04493381,n04493381/sketch_5.JPEG,432
n04487394,n04487394/sketch_25.JPEG,431
n04486054,n04486054/sketch_27.JPEG,429
n02027492,n02027492/sketch_18.JPEG,77
n01739381,n01739381/sketch_19.JPEG,34
n02892767,n02892767/sketch_5.JPEG,251
n04146614,n04146614/sketch_6.JPEG,373
n02441942,n02441942/sketch_13.JPEG,206
n07860988,n07860988/sketch_37.JPEG,481
n03347037,n03347037/sketch_39.JPEG,280
n07873807,n07873807/sketch_17.JPEG,482
n02091467,n02091467/sketch_47.JPEG,101
n01807496,n01807496/sketch_3.JPEG,50
n02109525,n02109525/sketch_14.JPEG,147
n02808440,n02808440/sketch_20.JPEG,240
n01751748,n01751748/sketch_19.JPEG,40
n02102480,n02102480/sketch_45.JPEG,130
n01774750,n01774750/sketch_15.JPEG,46
n07716358,n07716358/sketch_21.JPEG,469
n02088238,n02088238/sketch_47.JPEG,91
n01828970,n01828970/sketch_29.JPEG,52
n02110185,n02110185/sketch_37.JPEG,148
n04486054,n04486054/sketch_39.JPEG,429
n04201297,n04201297/sketch_39.JPEG,376
n01641577,n01641577/sketch_2.JPEG,21
n01770393,n01770393/sketch_0.JPEG,43
n02090379,n02090379/sketch_1.JPEG,97
n02396427,n02396427/sketch_18.JPEG,194
n02457408,n02457408/sketch_15.JPEG,212
n03134739,n03134739/sketch_50.JPEG,271
n04141975,n04141975/sketch_21.JPEG,372
n02110958,n02110958/sketch_37.JPEG,150
n02104029,n02104029/sketch_31.JPEG,131
n01795545,n01795545/sketch_34.JPEG,48
n01632777,n01632777/sketch_0.JPEG,20
n03958227,n03958227/sketch_0.JPEG,343
n04485082,n04485082/sketch_23.JPEG,428
n04560804,n04560804/sketch_23.JPEG,449
n04019541,n04019541/sketch_28.JPEG,353
n02094433,n02094433/sketch_34.JPEG,109
n04355338,n04355338/sketch_7.JPEG,402
n01695060,n01695060/sketch_3.JPEG,27
n03956157,n03956157/sketch_46.JPEG,342
n01697457,n01697457/sketch_24.JPEG,28
n02172182,n02172182/sketch_11.JPEG,178
n07873807,n07873807/sketch_27.JPEG,482
n01770393,n01770393/sketch_45.JPEG,43
n03388043,n03388043/sketch_10.JPEG,284
n03781244,n03781244/sketch_22.JPEG,321
n01855672,n01855672/sketch_25.JPEG,57
n02132136,n02132136/sketch_17.JPEG,174
n02992211,n02992211/sketch_17.JPEG,260
n01806567,n01806567/sketch_27.JPEG,49
n04235860,n04235860/sketch_15.JPEG,382
n03188531,n03188531/sketch_48.JPEG,272
n07860988,n07860988/sketch_48.JPEG,481
n04599235,n04599235/sketch_24.JPEG,456
n03794056,n03794056/sketch_17.JPEG,326
n04591157,n04591157/sketch_22.JPEG,453
n03598930,n03598930/sketch_24.JPEG,301
n03976657,n03976657/sketch_36.JPEG,346
n02115913,n02115913/sketch_25.JPEG,163
n03063689,n03063689/sketch_39.JPEG,265
n02951585,n02951585/sketch_4.JPEG,257
n02011460,n02011460/sketch_4.JPEG,75
n01518878,n01518878/sketch_34.JPEG,5
n04275548,n04275548/sketch_39.JPEG,392
n02268443,n02268443/sketch_46.JPEG,180
n01739381,n01739381/sketch_30.JPEG,34
n03871628,n03871628/sketch_38.JPEG,331
n03995372,n03995372/sketch_49.JPEG,349
n02087394,n02087394/sketch_12.JPEG,89
n04589890,n04589890/sketch_44.JPEG,452
n04532106,n04532106/sketch_40.JPEG,441
n09472597,n09472597/sketch_6.JPEG,489
n04254777,n04254777/sketch_42.JPEG,388
n02441942,n02441942/sketch_47.JPEG,206
n04584207,n04584207/sketch_39.JPEG,451
n04409515,n04409515/sketch_2.JPEG,415
n02133161,n02133161/sketch_30.JPEG,175
n04591713,n04591713/sketch_1.JPEG,454
n04118776,n04118776/sketch_8.JPEG,365
n02091032,n02091032/sketch_35.JPEG,99
n04553703,n04553703/sketch_25.JPEG,446
n04429376,n04429376/sketch_37.JPEG,418
n02088238,n02088238/sketch_17.JPEG,91
n02493793,n02493793/sketch_46.JPEG,217
n04579432,n04579432/sketch_3.JPEG,450
n02096585,n02096585/sketch_32.JPEG,112
n03481172,n03481172/sketch_8.JPEG,293
n02999410,n02999410/sketch_13.JPEG,262
n10148035,n10148035/sketch_30.JPEG,491
n03124043,n03124043/sketch_36.JPEG,268
n03888605,n03888605/sketch_41.JPEG,333
n04517823,n04517823/sketch_39.JPEG,437
n04004767,n04004767/sketch_6.JPEG,351
n02687172,n02687172/sketch_12.JPEG,224
n12998815,n12998815/sketch_45.JPEG,497
n02493509,n02493509/sketch_27.JPEG,216
n02105162,n02105162/sketch_1.JPEG,133
n02094258,n02094258/sketch_14.JPEG,108
n01775062,n01775062/sketch_32.JPEG,47
n02708093,n02708093/sketch_3.JPEG,229
n04532106,n04532106/sketch_20.JPEG,441
n04192698,n04192698/sketch_22.JPEG,375
n02058221,n02058221/sketch_12.JPEG,81
n03595614,n03595614/sketch_26.JPEG,300
n01770393,n01770393/sketch_37.JPEG,43
n04296562,n04296562/sketch_48.JPEG,393
n04026417,n04026417/sketch_50.JPEG,354
n01795545,n01795545/sketch_35.JPEG,48
n02422699,n02422699/sketch_24.JPEG,203
n02999410,n02999410/sketch_23.JPEG,262
n04523525,n04523525/sketch_46.JPEG,439
n04266014,n04266014/sketch_28.JPEG,391
n09288635,n09288635/sketch_35.JPEG,488
n03814906,n03814906/sketch_38.JPEG,328
n03127925,n03127925/sketch_6.JPEG,269
n02412080,n02412080/sketch_9.JPEG,200
n09835506,n09835506/sketch_12.JPEG,490
n04074963,n04074963/sketch_29.JPEG,362
n02099601,n02099601/sketch_25.JPEG,120
n02100877,n02100877/sketch_49.JPEG,124
n02412080,n02412080/sketch_30.JPEG,200
n02096585,n02096585/sketch_22.JPEG,112
n02422699,n02422699/sketch_5.JPEG,203
n02906734,n02906734/sketch_4.JPEG,253
n01740131,n01740131/sketch_46.JPEG,35
n01608432,n01608432/sketch_17.JPEG,16
n02037110,n02037110/sketch_49.JPEG,78
n02488702,n02488702/sketch_30.JPEG,215
n07579787,n07579787/sketch_18.JPEG,462
n02690373,n02690373/sketch_35.JPEG,225
n02108089,n02108089/sketch_43.JPEG,143
n04204347,n04204347/sketch_40.JPEG,377
n04376876,n04376876/sketch_20.JPEG,411
n02793495,n02793495/sketch_1.JPEG,236
n02814533,n02814533/sketch_4.JPEG,241
n07742313,n07742313/sketch_38.JPEG,474
n04355338,n04355338/sketch_22.JPEG,402
n02105056,n02105056/sketch_35.JPEG,132
n02493509,n02493509/sketch_3.JPEG,216
n01632777,n01632777/sketch_26.JPEG,20
n02111277,n02111277/sketch_19.JPEG,151
n02104029,n02104029/sketch_2.JPEG,131
n03759954,n03759954/sketch_8.JPEG,315
n03544143,n03544143/sketch_28.JPEG,298
n03692522,n03692522/sketch_40.JPEG,309
n04380533,n04380533/sketch_29.JPEG,412
n01860187,n01860187/sketch_33.JPEG,58
n03207941,n03207941/sketch_27.JPEG,273
n07718747,n07718747/sketch_4.JPEG,472
n04522168,n04522168/sketch_6.JPEG,438
n02098286,n02098286/sketch_34.JPEG,117
n02077923,n02077923/sketch_37.JPEG,82
n03355925,n03355925/sketch_30.JPEG,281
n04037443,n04037443/sketch_17.JPEG,356
n03871628,n03871628/sketch_16.JPEG,331
n04049303,n04049303/sketch_22.JPEG,360
n02106550,n02106550/sketch_11.JPEG,139
n02113799,n02113799/sketch_24.JPEG,159
n03759954,n03759954/sketch_3.JPEG,315
n04418357,n04418357/sketch_48.JPEG,416
n04599235,n04599235/sketch_17.JPEG,456
n04507155,n04507155/sketch_20.JPEG,435
n04252225,n04252225/sketch_33.JPEG,386
n02088364,n02088364/sketch_17.JPEG,92
n07742313,n07742313/sketch_33.JPEG,474
n01795545,n01795545/sketch_45.JPEG,48
n01744401,n01744401/sketch_20.JPEG,37
n03676483,n03676483/sketch_14.JPEG,307
n03857828,n03857828/sketch_28.JPEG,330
n04429376,n04429376/sketch_27.JPEG,418
n04372370,n04372370/sketch_48.JPEG,410
n04026417,n04026417/sketch_9.JPEG,354
n02396427,n02396427/sketch_25.JPEG,194
n02795169,n02795169/sketch_10.JPEG,237
n04266014,n04266014/sketch_45.JPEG,391
n02808440,n02808440/sketch_12.JPEG,240
n04584207,n04584207/sketch_47.JPEG,451
n02412080,n02412080/sketch_6.JPEG,200
n03891251,n03891251/sketch_21.JPEG,334
n03763968,n03763968/sketch_19.JPEG,317
n02802426,n02802426/sketch_4.JPEG,239
n02510455,n02510455/sketch_27.JPEG,219
n02091032,n02091032/sketch_33.JPEG,99
n02974003,n02974003/sketch_36.JPEG,259
n02097130,n02097130/sketch_14.JPEG,114
n02100583,n02100583/sketch_45.JPEG,122
n13052670,n13052670/sketch_17.JPEG,498
n02281787,n02281787/sketch_9.JPEG,184
n01677366,n01677366/sketch_40.JPEG,24
n01773797,n01773797/sketch_48.JPEG,44
n02098286,n02098286/sketch_50.JPEG,117
n04235860,n04235860/sketch_49.JPEG,382
n02123045,n02123045/sketch_3.JPEG,166
n01968897,n01968897/sketch_10.JPEG,67
n12768682,n12768682/sketch_7.JPEG,496
n03481172,n03481172/sketch_2.JPEG,293
n04493381,n04493381/sketch_7.JPEG,432
n02009912,n02009912/sketch_38.JPEG,74
n04081281,n04081281/sketch_18.JPEG,363
n04465501,n04465501/sketch_29.JPEG,424
n03903868,n03903868/sketch_4.JPEG,336
n03584829,n03584829/sketch_40.JPEG,299
n03781244,n03781244/sketch_41.JPEG,321
n01775062,n01775062/sketch_22.JPEG,47
n01537544,n01537544/sketch_44.JPEG,10
n02799071,n02799071/sketch_5.JPEG,238
n01751748,n01751748/sketch_6.JPEG,40
n01518878,n01518878/sketch_4.JPEG,5
